run,sharpe,ann_return,max_drawdown,win_rate,n_trades
385,0.38314738207731697,0.11294177458316312,-0.4927841387778322,0.48585795097423007,694
386,-0.3511279008768324,-0.10322343336584994,-0.8846681800448983,0.47660910518053373,682
387,0.20688529701532737,0.061177436139296715,-0.5812341117264084,0.48551637279596976,663
388,0.04096036242556125,0.011957676410512708,-0.6047292726802275,0.48020113136392206,697
389,0.2306161375150558,0.06864596504025267,-0.5694145096360839,0.47942192899780084,633
390,0.062219767542083484,0.017980025069223915,-0.5888262930124853,0.4794606459705237,706
391,-0.06896846130351085,-0.020040130919824706,-0.5736344558046762,0.47590551181102364,669
392,-0.5813833138630502,-0.1697895007980108,-0.9194285227229747,0.4684458398744113,734
393,-0.38716887995503685,-0.11336068127442667,-0.8445323977722217,0.46366782006920415,687
394,-0.4989226853598833,-0.14294728780742183,-0.9251889098527526,0.462822936357908,701
395,-0.0669381132997254,-0.019576027612435043,-0.7940954903749535,0.4824120603015075,684
396,-0.07114083568395597,-0.020694358802160306,-0.7130983924440597,0.4715140069247718,692
397,0.20626814243641903,0.060906693550709656,-0.6562719667420855,0.47674418604651164,684
398,-0.19220911299100954,-0.055893096814534804,-0.802950861568937,0.4679446888749214,695
399,-0.19764075509265633,-0.057802262246188896,-0.8128038598066587,0.47260705289672544,681
400,-0.09218976739982919,-0.02663245687368876,-0.8253961784170423,0.47628023876845743,652
401,-0.5310257246648905,-0.15360715954622528,-0.9196472016908334,0.455942301661963,693
402,-0.6073211363763007,-0.17528403131434,-0.9334298112392794,0.47053261897258114,698
403,0.1409449824066758,0.04103115170048177,-0.722971536499469,0.4774294670846395,708
404,-0.16116263067617764,-0.04666149173609613,-0.8394561495252078,0.4745762711864407,681
405,-0.2747959879668114,-0.07990254320844936,-0.8497869448061264,0.4795725958516656,680
406,-0.19790722423129684,-0.056775468389711925,-0.7220847970799558,0.4751884422110553,676
407,0.08959292304107132,0.025786363238647025,-0.6502290145497549,0.4690851735015773,700
408,0.3577982405294556,0.1057666605745815,-0.661903281583432,0.4820754716981132,663
409,-0.5896423895162216,-0.1708641779394463,-0.9314231698384187,0.4530264817150063,712
410,-0.41858815829207985,-0.1215457036406592,-0.8811688357882961,0.45160276555625395,711
411,-0.10087324456543965,-0.028975793362351898,-0.7095744600443465,0.47574039067422813,669
412,-0.3856249668722328,-0.11501629028177274,-0.8987882146754997,0.4719419924337957,655
413,0.03902644587651168,0.011459698734966661,-0.7732827333749459,0.4770295783511643,665
414,-0.04707763405820188,-0.013676604928853475,-0.7646271833852888,0.47464566929133856,708
415,0.11215320832755464,0.03290741704295308,-0.7219040632356301,0.47613065326633164,697
416,-0.0835754467900578,-0.024530825149028712,-0.707623102839884,0.4825416797735137,659
417,0.17705814933111821,0.05256446802018999,-0.5803146908076251,0.48312835067801957,683
418,-0.03841905335705945,-0.011315886336401237,-0.814712285687514,0.46141781681304894,700
419,0.013179748335883798,0.0038457753025797903,-0.5919496341014172,0.4817495280050346,659
420,-0.45378717328648804,-0.13245645622207636,-0.8648544698526532,0.4651600753295669,671
421,-0.03800125296684136,-0.010987921846385529,-0.7404818019676769,0.4566582914572864,716
422,0.09214167776440929,0.026725864989734838,-0.6540880389121155,0.4743468681145735,666
423,0.022380836907233494,0.006655330690964689,-0.6148479126462334,0.47917319135609143,675
424,0.020670711358491734,0.006091495160437832,-0.5989966504638815,0.47613065326633164,685
425,-0.01273844333922801,-0.003732912913713915,-0.5833762214523763,0.47958542713567837,678
426,-0.23473559977659392,-0.06870918268380466,-0.8034427833626296,0.4725447128961406,701
427,0.15981150463143662,0.04740519848190705,-0.793593505124889,0.4759509588179818,665
428,-0.1271160740531686,-0.037191409770518824,-0.6265869341679997,0.48020113136392206,684
429,-0.6282877294468335,-0.17992942859211947,-0.9404509257990195,0.4624605678233438,709
430,-0.06335245476232823,-0.018666521326610397,-0.7407453434084715,0.4700693131695022,676
431,0.11673573477038082,0.03419729891111012,-0.7327019257317267,0.47423004399748586,702
432,-0.4125449389483405,-0.11977125664766586,-0.9365810473232838,0.4649921507064364,699
